,date_of_purchase,date_of_encashment,standardised_political_party_name,prefix_bond_code,bond_number,bond_type,amount,pay_branch_code,pay_branch_state,pay_branch_ciy,standardised_purchaser_name,organisation_or_individual,issue_branch_code,issue_branch_state,issue_branch_city,status
4116,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12764,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4117,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12760,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4118,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12754,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4119,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12782,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4120,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12772,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4121,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12768,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4122,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12766,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4123,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12778,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4124,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12770,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4125,06-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12758,1 Crore Bond,10000000,`00152,Bihar,Patna,IFB AGRO INDUSTRIES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4126,07-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12767,1 Crore Bond,10000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4127,07-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12769,1 Crore Bond,10000000,`00152,Bihar,Patna,ASKUS LOGISTICS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4128,07-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12771,1 Crore Bond,10000000,`00152,Bihar,Patna,ASKUS LOGISTICS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4129,07-07-2023,18-07-2023,Rashtriya Janta Dal,OC,12773,1 Crore Bond,10000000,`00152,Bihar,Patna,ASKUS LOGISTICS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4130,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15153,10 Lakh Bond,1000000,`00152,Bihar,Patna,M S VARAS INTERNATIONAL PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4131,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15157,10 Lakh Bond,1000000,`00152,Bihar,Patna,M S VARAS INTERNATIONAL PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4132,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15161,10 Lakh Bond,1000000,`00152,Bihar,Patna,M S VARAS INTERNATIONAL PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4133,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15159,10 Lakh Bond,1000000,`00152,Bihar,Patna,M S VARAS INTERNATIONAL PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4134,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15155,10 Lakh Bond,1000000,`00152,Bihar,Patna,M S VARAS INTERNATIONAL PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4135,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15184,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4136,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15170,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4137,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15178,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4138,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15180,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4139,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15182,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4140,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15172,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4141,06-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15186,10 Lakh Bond,1000000,`00152,Bihar,Patna,CASTLE LIQUORS PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4142,07-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15181,10 Lakh Bond,1000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4143,07-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15183,10 Lakh Bond,1000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4144,07-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15179,10 Lakh Bond,1000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4145,07-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15177,10 Lakh Bond,1000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4146,07-07-2023,18-07-2023,Rashtriya Janta Dal,TL,15185,10 Lakh Bond,1000000,`00152,Bihar,Patna,PURULIA BOTTLING PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4147,10-07-2023,19-07-2023,All India Trinamool Congress,OC,12797,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,HIMALAYAN ENDEAVOUR PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4148,11-07-2023,19-07-2023,All India Trinamool Congress,OC,12832,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MONALISA BOTTLING INDUSTRIES PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4149,11-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12828,1 Crore Bond,10000000,`00152,Bihar,Patna,SANDEEP AUTO LINES,Organisation,`00001,West Bengal,Kolkata,Paid
4150,11-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12830,1 Crore Bond,10000000,`00152,Bihar,Patna,SANDEEP AUTO LINES,Organisation,`00001,West Bengal,Kolkata,Paid
4151,11-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12839,1 Crore Bond,10000000,`00152,Bihar,Patna,HERALD BEVERAGES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4152,11-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12841,1 Crore Bond,10000000,`00152,Bihar,Patna,HERALD BEVERAGES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4153,12-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12858,1 Crore Bond,10000000,`00152,Bihar,Patna,WESTWELL GASES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4154,12-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12856,1 Crore Bond,10000000,`00152,Bihar,Patna,WESTWELL GASES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4155,12-07-2023,19-07-2023,Rashtriya Janta Dal,OC,12854,1 Crore Bond,10000000,`00152,Bihar,Patna,WESTWELL GASES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4156,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15212,10 Lakh Bond,1000000,`00152,Bihar,Patna,LAXMI INDUSTRIAL BOTTLING PLANT,Organisation,`00001,West Bengal,Kolkata,Paid
4157,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15214,10 Lakh Bond,1000000,`00152,Bihar,Patna,LAXMI INDUSTRIAL BOTTLING PLANT,Organisation,`00001,West Bengal,Kolkata,Paid
4158,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15218,10 Lakh Bond,1000000,`00152,Bihar,Patna,LAXMI INDUSTRIAL BOTTLING PLANT,Organisation,`00001,West Bengal,Kolkata,Paid
4159,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15216,10 Lakh Bond,1000000,`00152,Bihar,Patna,LAXMI INDUSTRIAL BOTTLING PLANT,Organisation,`00001,West Bengal,Kolkata,Paid
4160,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15222,10 Lakh Bond,1000000,`00152,Bihar,Patna,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,Organisation,`00001,West Bengal,Kolkata,Paid
4161,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15220,10 Lakh Bond,1000000,`00152,Bihar,Patna,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,Organisation,`00001,West Bengal,Kolkata,Paid
4162,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15224,10 Lakh Bond,1000000,`00152,Bihar,Patna,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,Organisation,`00001,West Bengal,Kolkata,Paid
4163,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15226,10 Lakh Bond,1000000,`00152,Bihar,Patna,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,Organisation,`00001,West Bengal,Kolkata,Paid
4164,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15236,10 Lakh Bond,1000000,`00152,Bihar,Patna,VIKAS PARASRAMPURIA,Individual,`00001,West Bengal,Kolkata,Paid
4165,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15230,10 Lakh Bond,1000000,`00152,Bihar,Patna,VIKAS PARASRAMPURIA,Individual,`00001,West Bengal,Kolkata,Paid
4166,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15234,10 Lakh Bond,1000000,`00152,Bihar,Patna,VIKAS PARASRAMPURIA,Individual,`00001,West Bengal,Kolkata,Paid
4167,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15228,10 Lakh Bond,1000000,`00152,Bihar,Patna,VIKAS PARASRAMPURIA,Individual,`00001,West Bengal,Kolkata,Paid
4168,10-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15232,10 Lakh Bond,1000000,`00152,Bihar,Patna,VIKAS PARASRAMPURIA,Individual,`00001,West Bengal,Kolkata,Paid
4169,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15237,10 Lakh Bond,1000000,`00152,Bihar,Patna,MAHABIR BANKA,Individual,`00001,West Bengal,Kolkata,Paid
4170,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15245,10 Lakh Bond,1000000,`00152,Bihar,Patna,MAHABIR BANKA,Individual,`00001,West Bengal,Kolkata,Paid
4171,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15239,10 Lakh Bond,1000000,`00152,Bihar,Patna,MAHABIR BANKA,Individual,`00001,West Bengal,Kolkata,Paid
4172,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15241,10 Lakh Bond,1000000,`00152,Bihar,Patna,MAHABIR BANKA,Individual,`00001,West Bengal,Kolkata,Paid
4173,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15243,10 Lakh Bond,1000000,`00152,Bihar,Patna,MAHABIR BANKA,Individual,`00001,West Bengal,Kolkata,Paid
4174,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15242,10 Lakh Bond,1000000,`00152,Bihar,Patna,RAUNAK GUPTA,Individual,`00001,West Bengal,Kolkata,Paid
4175,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15238,10 Lakh Bond,1000000,`00152,Bihar,Patna,RAUNAK GUPTA,Individual,`00001,West Bengal,Kolkata,Paid
4176,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15244,10 Lakh Bond,1000000,`00152,Bihar,Patna,RAUNAK GUPTA,Individual,`00001,West Bengal,Kolkata,Paid
4177,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15240,10 Lakh Bond,1000000,`00152,Bihar,Patna,RAUNAK GUPTA,Individual,`00001,West Bengal,Kolkata,Paid
4178,11-07-2023,19-07-2023,Rashtriya Janta Dal,TL,15246,10 Lakh Bond,1000000,`00152,Bihar,Patna,RAUNAK GUPTA,Individual,`00001,West Bengal,Kolkata,Paid
4179,12-07-2023,26-07-2023,Aam Aadmi Party,TL,15252,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4180,12-07-2023,26-07-2023,Aam Aadmi Party,OL,29626,1 Lakh Bond,100000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4181,12-07-2023,26-07-2023,Aam Aadmi Party,OL,29634,1 Lakh Bond,100000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4182,12-07-2023,26-07-2023,Aam Aadmi Party,OL,29630,1 Lakh Bond,100000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4183,12-07-2023,26-07-2023,Aam Aadmi Party,OL,29628,1 Lakh Bond,100000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4184,12-07-2023,26-07-2023,Aam Aadmi Party,OL,29632,1 Lakh Bond,100000,`00691,Delhi,New Delhi,NIRAV MAROTI,Individual,`00001,West Bengal,Kolkata,Paid
4185,05-10-2023,06-10-2023,Indian National Congress,OC,12884,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4186,05-10-2023,06-10-2023,Indian National Congress,OC,12898,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4187,05-10-2023,06-10-2023,Indian National Congress,OC,12888,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4188,05-10-2023,06-10-2023,Indian National Congress,OC,12886,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4189,05-10-2023,06-10-2023,Indian National Congress,OC,12892,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4190,05-10-2023,06-10-2023,Indian National Congress,OC,12894,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4191,05-10-2023,06-10-2023,Indian National Congress,OC,12890,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4192,05-10-2023,06-10-2023,Indian National Congress,OC,12896,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4193,05-10-2023,06-10-2023,Indian National Congress,OC,12882,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KAMNA CREDITS AND PROMOTORS PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
4194,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12883,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4195,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12877,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4196,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12875,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4197,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12879,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4198,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12885,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4199,04-10-2023,09-10-2023,All India Trinamool Congress,OC,12881,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4200,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15279,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4201,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15271,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4202,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15277,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4203,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15263,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4204,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15265,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4205,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15273,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4206,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15267,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4207,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15275,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4208,04-10-2023,09-10-2023,All India Trinamool Congress,TL,15269,10 Lakh Bond,1000000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4209,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29649,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4210,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29639,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4211,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29645,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4212,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29651,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4213,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29633,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4214,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29643,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4215,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29635,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4216,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29641,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4217,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29637,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4218,04-10-2023,09-10-2023,All India Trinamool Congress,OL,29647,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4219,07-10-2023,09-10-2023,Indian National Congress,OC,16363,1 Crore Bond,10000000,`00691,Delhi,New Delhi,ABHRAJIT MITRA,Individual,`00001,West Bengal,Kolkata,Paid
4220,07-10-2023,09-10-2023,Indian National Congress,OC,16365,1 Crore Bond,10000000,`00691,Delhi,New Delhi,ABHRAJIT MITRA,Individual,`00001,West Bengal,Kolkata,Paid
4221,07-10-2023,09-10-2023,Indian National Congress,OC,16367,1 Crore Bond,10000000,`00691,Delhi,New Delhi,ABHRAJIT MITRA,Individual,`00001,West Bengal,Kolkata,Paid
4222,07-10-2023,09-10-2023,Indian National Congress,OC,16371,1 Crore Bond,10000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4223,07-10-2023,09-10-2023,Indian National Congress,OC,16373,1 Crore Bond,10000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4224,07-10-2023,09-10-2023,Indian National Congress,OC,16369,1 Crore Bond,10000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4225,07-10-2023,09-10-2023,Indian National Congress,TL,15577,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,ABHRAJIT MITRA,Individual,`00001,West Bengal,Kolkata,Paid
4226,07-10-2023,09-10-2023,Indian National Congress,TL,15300,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,ABHRAJIT MITRA,Individual,`00001,West Bengal,Kolkata,Paid
4227,07-10-2023,09-10-2023,Indian National Congress,TL,15613,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4228,07-10-2023,09-10-2023,Indian National Congress,TL,15617,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4229,07-10-2023,09-10-2023,Indian National Congress,TL,15589,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4230,07-10-2023,09-10-2023,Indian National Congress,TL,15615,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4231,07-10-2023,09-10-2023,Indian National Congress,TL,15621,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4232,07-10-2023,09-10-2023,Indian National Congress,TL,15603,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4233,07-10-2023,09-10-2023,Indian National Congress,TL,15623,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4234,07-10-2023,09-10-2023,Indian National Congress,TL,15591,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4235,07-10-2023,09-10-2023,Indian National Congress,TL,15607,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4236,07-10-2023,09-10-2023,Indian National Congress,TL,15605,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4237,07-10-2023,09-10-2023,Indian National Congress,TL,15609,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4238,07-10-2023,09-10-2023,Indian National Congress,TL,15619,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4239,07-10-2023,09-10-2023,Indian National Congress,TL,15601,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4240,07-10-2023,09-10-2023,Indian National Congress,TL,15611,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4241,07-10-2023,09-10-2023,Indian National Congress,TL,15599,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4242,07-10-2023,09-10-2023,Indian National Congress,TL,15597,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4243,07-10-2023,09-10-2023,Indian National Congress,TL,15595,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4244,07-10-2023,09-10-2023,Indian National Congress,TL,15593,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MKJ ENTERPRISES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
4245,10-10-2023,12-10-2023,Indian National Congress,OC,16343,1 Crore Bond,10000000,`00691,Delhi,New Delhi,AVEES TRADING & FINANCE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
